N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,label
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,25.45189216,3,11.98330713,5.046605148,378.211239,2.488736022,6,17.71556008,84.75899806,mango
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,22.63750268,3,5.675524729,9.335734866,441.5292979,6.276372468,1,10.04648394,29.91667573,mango
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,18.59303978,1,9.908640215,18.19988965,353.1559947,5.333513437,3,6.61589856,81.875235,mango
28,37,28,32.13409675,50.52559148,6.097869767,98.63333684,24.53922116,2,8.598033004,15.27344892,430.2249164,8.721560332,1,11.78792384,58.13427645,mango
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,22.10930918,3,8.671498867,17.355488,363.2073784,2.643244251,1,5.394924301,60.79984584,mango
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,28.97651414,1,7.724918699,6.696853834,353.0281567,4.303033422,5,7.008972354,37.95447562,mango
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,25.96472701,2,9.974807388,3.619421649,426.9053221,6.234116023,2,17.60026116,77.24229548,mango
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,17.34965677,3,5.682681686,12.86886438,425.509919,2.643492826,6,7.745704552,63.51622485,mango
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,15.63492899,2,5.857405507,0.348221981,384.1401039,4.810138473,3,12.17133113,25.99277252,mango
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,20.71507661,3,11.35773584,12.86820532,411.2366321,7.187704114,4,16.09361634,15.06515034,mango
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,12.46292601,2,6.658189512,17.56580147,358.478977,7.02984464,6,8.366348051,85.70078117,mango
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,15.72068375,1,5.002760418,6.734116271,413.2649981,4.849597884,4,16.20575931,15.01166885,mango
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,20.57995716,1,8.434107945,9.019836126,413.5096981,9.036068299,1,17.05799704,48.1301313,mango
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,13.08724123,2,8.737592855,9.533559195,359.3512743,8.242842978,4,10.1313592,85.44757116,mango
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,19.69151396,2,8.560877824,10.55864284,410.5396306,4.815182599,6,16.69102439,86.71806031,mango
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,13.56465895,3,8.648098801,19.15640832,416.4930891,6.778424444,3,16.5875993,71.64338521,mango
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,28.94506787,3,8.603667157,0.206591368,410.5794765,8.71909995,5,8.223801437,4.353965185,mango
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,26.14085037,2,10.22344736,14.24600342,370.7795765,3.602406294,5,16.8665803,17.90766496,mango
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,25.39246259,3,7.350324999,3.877522714,365.5566899,2.674408123,1,16.61475645,10.42402515,mango
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,13.32250069,3,10.10322228,3.764173468,376.3243986,7.763583681,5,18.61700698,24.95053821,mango
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,25.68645854,2,8.538126185,8.397178218,447.5099916,1.944278145,4,6.381454922,30.55898445,mango
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,18.13417432,2,10.78609448,12.16579469,391.1506032,1.744759248,4,12.20368085,66.37333138,mango
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,12.25095093,3,8.179810521,10.04216327,416.9792928,1.881258466,4,9.464530004,17.18517853,mango
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,29.93436582,3,8.870927057,9.867214172,443.2791375,6.588507226,2,14.64543183,6.540271277,mango
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,14.38390584,3,11.85735663,14.32243824,375.2131892,5.984437378,4,14.06222711,67.13949267,mango
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,20.95036774,2,9.599393158,19.36173328,387.5816465,4.299912495,6,9.140673308,95.25066434,mango
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,17.7873945,3,11.55443526,12.3980229,384.3138914,5.608619681,2,19.93795487,90.66065568,mango
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,17.71277351,1,5.325111926,3.476520133,375.2596114,6.222592932,4,10.0087782,70.56134789,mango
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,20.50207888,1,8.842771319,15.28310551,432.956758,1.964330878,1,5.617528391,10.44462628,mango
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,25.35473878,2,5.378872393,7.550335107,350.9347852,7.192034853,1,14.39544927,60.4160776,mango
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,13.85610517,3,9.000892935,7.164931954,391.5108101,5.017660611,4,9.046370894,51.84114767,mango
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,18.20912416,2,5.151235617,8.067064567,394.6440814,6.820278829,1,8.004778168,66.28808257,mango
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,10.78395931,3,6.69974525,15.84916589,380.7558764,5.694371471,4,15.45580205,95.34139446,mango
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,26.92493136,3,10.60856166,10.84099931,352.9178564,9.387557796,3,9.912014992,14.02201019,mango
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,22.36803503,3,7.485103078,1.887623647,374.9701394,3.759981134,6,16.07636535,42.01228869,mango
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,25.62973776,2,10.36399617,12.357517,356.4420565,4.358217046,5,17.57573813,56.10345897,mango
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,12.39697988,3,11.57220026,2.017425182,440.4510293,4.614830028,6,10.84062507,79.26453051,mango
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,12.3926411,3,6.620135707,13.28068397,361.031289,1.213871077,6,14.12160306,93.6580666,mango
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,15.6771923,1,10.21478299,10.98187687,404.2140329,6.103912942,6,8.358334184,67.61513092,mango
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,28.79627181,1,7.423851103,0.272649519,407.6803607,3.259476834,4,8.766956376,18.6858938,mango
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,24.24630233,3,6.725833303,17.57948752,439.9827142,9.89933244,4,5.149003839,44.05801408,mango
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,10.69168115,2,6.690508618,13.28839208,426.4802285,1.769531789,5,7.417074608,35.46534555,mango
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,28.64394565,1,6.332862518,2.324026115,435.1973475,4.066302104,2,11.1926108,43.29270425,mango
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,11.34945894,2,11.74539985,3.176058114,380.1524549,7.76524157,3,13.92800654,93.66291854,mango
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,15.88664598,1,6.644275927,14.95498916,376.7001386,5.616012668,2,16.05195423,22.17180122,mango
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,12.00050615,1,7.01121393,9.382618566,371.6628651,2.880681776,1,15.83240669,34.27695445,mango
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,12.04581854,2,11.17854576,14.46244017,382.9335208,7.031637448,2,8.012454116,41.62839698,mango
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,23.59628261,1,5.528111671,14.39139512,362.6939736,9.631558731,5,12.25502284,28.01460829,mango
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,27.5651374,2,8.302786091,9.275386769,361.1337793,2.540245652,3,19.95088439,11.42232488,mango
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,21.8319436,1,10.09953953,10.4944916,394.6145673,3.542786423,6,16.25949787,2.149918136,mango
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,13.10178839,3,11.73713459,4.163657697,423.6660403,4.943602865,1,16.115193,33.52007055,mango
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,29.34023695,1,6.030596401,0.126171654,401.7787957,9.010799635,4,16.54900046,85.96235364,mango
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,28.42787269,2,11.32587834,12.36102448,387.6850995,8.819933674,3,16.58640478,90.29632802,mango
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,13.22513814,3,10.64492462,14.99261818,420.6717458,3.48250227,6,19.84827071,93.41659716,mango
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,27.07218839,2,11.07880067,4.253194454,389.3775983,9.218622788,6,10.11356139,29.71142872,mango
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,14.49788915,3,7.156714111,15.822584,444.2819696,8.9739837,5,18.48651815,36.08879753,mango
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,13.00993376,3,7.008055952,6.825324327,427.9846737,8.951496715,5,7.132093256,99.25979517,mango
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,19.07853008,3,6.429873161,16.45672906,410.9104835,3.915643953,3,13.61087207,60.75580159,mango
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,20.16287908,1,10.51943842,5.008334437,412.9746558,1.956209031,3,8.392085925,17.62610161,mango
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,20.96619935,3,8.736261505,2.22436818,421.3671083,6.91718986,3,15.92046402,35.78702046,mango
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,16.82892057,3,7.869854687,6.960873361,368.4853278,3.300031144,4,16.22651343,15.74260258,mango
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,29.61837836,2,5.046765419,3.148135129,442.9058294,4.723784179,4,10.22311781,35.15909688,mango
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,22.68170393,3,8.290872703,12.33138033,412.9487643,4.957044797,1,15.54658817,94.02769813,mango
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,11.55177333,1,9.679904877,15.5965021,368.8228913,9.576864099,4,16.14727156,6.747146946,mango
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,16.15189052,1,7.259534247,9.920568708,382.8159232,2.721206886,5,19.72209529,66.70104495,mango
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,15.59531471,1,11.326765,5.937353166,397.0707795,4.697437677,1,5.362898928,77.20367965,mango
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,28.02999151,3,8.728174667,12.59788643,358.1265289,5.88693124,5,8.039213788,1.309197462,mango
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,14.17633379,1,9.113602214,13.95954989,380.2714987,9.948563753,3,5.710802946,99.1125485,mango
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,11.10824124,1,11.02561184,13.47149127,352.5506674,2.353222653,2,6.514127688,0.291285816,mango
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,22.87051321,3,9.81295468,15.06296683,434.3163136,1.773515703,2,13.00262332,24.70196361,mango
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,13.93311145,1,9.509737446,13.50214049,356.6473434,9.390835482,3,10.84509893,6.423778545,mango
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,13.91219578,1,11.64575629,4.297113803,425.2233617,8.772105461,4,16.38686156,28.65755245,mango
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,17.42092395,1,6.568366899,16.93309505,396.3807808,9.27830856,6,8.090025077,17.94788403,mango
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,25.76290027,3,10.56658424,7.214591678,432.1498866,2.686887062,6,6.451612431,37.33870431,mango
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,28.05750322,3,11.6036875,10.47480336,398.3372378,9.425137015,5,6.571528996,26.55143172,mango
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,29.77412458,2,9.107896448,5.707683204,380.7282733,5.183610483,4,19.32387154,54.82872454,mango
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,14.82367951,3,11.13165259,9.768237318,433.355686,2.243975738,1,18.23555096,74.04818756,mango
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,29.73882561,2,10.76009552,1.086693983,419.1485888,7.373538348,3,15.899701,15.31504671,mango
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,11.84767261,1,10.70536593,13.18635941,436.592146,6.770849112,2,12.48758034,46.67522709,mango
18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,11.75410674,2,5.949850465,9.31743879,371.103733,2.334869457,4,13.19273391,13.73249852,mango
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,20.34787657,1,11.11831968,18.80421723,430.5065752,1.195190379,1,5.207192961,1.417286251,grapes
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,16.49633559,2,5.20076604,14.56456704,429.0008664,2.748629066,1,18.55178921,85.66566178,grapes
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,22.16886462,3,6.447451302,15.52408841,432.8964487,6.439147802,4,9.204864451,18.96716185,grapes
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,15.06775579,3,8.67295366,17.96351557,433.2752727,3.710994479,2,11.91108307,23.51669978,grapes
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,24.22334232,3,6.965756858,4.377545278,396.0249927,2.614872529,2,5.664810726,2.050316858,grapes
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,16.70518366,1,8.609614687,14.82983293,380.9832707,6.947465462,3,11.03404457,14.87964432,grapes
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,14.62008457,2,10.2262717,16.78093173,413.0635356,2.422168019,2,6.301045368,5.249633383,grapes
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,29.38131836,2,11.01270484,11.68294896,396.5410116,2.499690419,5,12.01613774,96.71358284,grapes
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,27.62707817,1,8.733748359,18.73195083,396.6219232,2.549924497,2,14.64693406,83.25699665,grapes
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,26.45161256,3,10.5370508,3.339449637,439.6479377,2.272237681,6,6.78951107,33.94450949,grapes
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,17.51148646,3,10.4325679,10.68219046,427.0928199,4.099136698,6,9.51645672,53.92030748,grapes
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,15.60212743,3,10.51670449,5.806513986,434.2757035,2.564396912,3,7.171846853,77.10854474,grapes
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,15.12594393,2,11.68043481,10.40162192,351.8697654,3.248108782,1,19.52160903,30.79029977,grapes
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,25.62357252,1,6.512361568,0.854191819,448.0668048,9.707039205,6,5.152325825,56.64718722,grapes
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,26.25642015,3,5.104906777,13.87482291,388.8692329,6.917806232,4,6.279970139,22.146875,grapes
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,14.94797046,3,11.27483815,11.86161953,366.9060356,7.382527542,5,13.41108362,33.31182541,grapes
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,24.1892053,1,9.660157539,2.653339247,354.3488489,4.252726371,5,16.84187099,49.60307783,grapes
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,24.82448391,3,9.168873,16.22050917,448.1283419,2.538648714,6,8.500404641,81.10735267,grapes
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,21.91331212,2,6.598409696,13.96038082,446.6267504,7.506281104,6,5.008420799,40.07850015,grapes
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,12.66139345,1,6.272751682,11.96398591,359.9507871,7.854175747,2,14.10140289,56.88557046,grapes
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,19.02099379,1,5.421545703,0.97341162,380.649499,6.646926257,4,16.65161938,78.06295099,grapes
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,22.00767984,2,7.640145693,19.81009508,438.6233684,9.323514852,1,8.572926763,21.44335964,grapes
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,20.30131903,3,5.832292298,3.509860634,439.127211,5.393187163,5,13.89284217,23.14839142,grapes
25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,11.71464567,3,9.123124856,4.624838206,443.5236713,9.828679123,2,16.98844692,77.04206168,grapes
15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,11.40279577,3,5.415000928,9.05834085,415.3857422,4.770770482,3,13.27334485,1.683869145,grapes
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,25.63866037,2,5.257881241,11.91736765,408.2985744,9.451805466,1,9.127122438,40.58738554,grapes
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,13.03725464,2,7.729509765,0.11456561,408.5641414,4.745456112,6,18.3993781,51.44485323,grapes
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,11.38834919,1,5.305920704,16.81121088,439.4438791,9.035840212,2,7.314279477,52.12481383,grapes
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,23.02240762,2,9.245744834,14.56891663,391.4613835,3.428382576,6,9.574439121,63.49071187,grapes
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,18.24630971,2,8.578819745,0.40823999,405.7531416,3.088008738,2,9.216907323,49.40356418,grapes
26,135,203,33.78372897,81.16314317,5.685102769,74.53557341,17.22527557,3,6.605099882,13.32044786,442.0054287,6.705408934,2,8.800177998,17.14126267,grapes
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,27.67247906,3,9.752134276,6.720288959,374.1717207,8.321419634,3,6.763185329,20.50402261,grapes
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,18.77887233,3,8.317899433,17.98382162,362.5806108,4.563895742,6,14.02057304,71.5682071,grapes
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,10.98491995,2,11.08389259,1.125775255,372.4874418,3.288221647,6,13.70614412,43.67954867,grapes
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,19.4840993,1,9.02474255,4.154619297,433.116406,3.731983774,2,16.07480888,96.62295869,grapes
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,22.33063395,1,11.70067219,12.04670193,378.476364,1.091073419,6,15.37626597,86.86066933,grapes
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,23.78859016,1,11.45198497,1.426681419,419.2313734,9.57832332,5,11.65896524,41.78807875,grapes
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,17.31318473,3,7.572945985,15.40061378,384.6826212,7.533527816,1,16.69566004,42.58665792,grapes
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,22.70373098,2,11.27790961,2.40077638,377.1429786,9.446816909,1,12.1303468,49.47912391,grapes
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,15.05662065,3,9.771058774,6.496278991,404.9688101,1.448350251,2,11.93867706,21.93366487,grapes
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,26.26395316,1,10.73173007,1.864690979,368.8449688,8.610899421,1,5.455793986,24.04894842,grapes
